,0,1,2,3,4,5
31,['1979'],[' Lady Oscar '],"[[' Nachi Nozawa ', ' Keaton Yamada ', ' Yoshito Yasuhara ', ' Rihoko Yoshida ', ' Reiko Tajima ']]","[['Animation ', 'Drame ', 'Action & Aventure ', 'Histoire ', 'Comédie Romantique ', ' Osamu Dezaki ', ' Tadao Nagahama ']]",['https://images.justwatch.com/poster/58456297/s718/lady-oscar'],[' 8.4 (2k) ']
32,['2012'],[' Psycho-Pass '],"[[' Yuki Kaji ', ' Kana Hanazawa ', ' Yuichi Nakamura ', ' Tomokazu Seki ', ' Takahiro Sakurai ', ' Ayane Sakura ', ' Miyuki Sawashiro ']]","[['Science-Fiction ', 'Action & Aventure ', 'Animation ', 'Film de guerre ', 'Western ', 'Crime & Thriller ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/139158745/s718/psycho-pass'],[' 8.2 (18k) ']
33,['2014'],[' No Game No Life '],"[[' Yoshitsugu Matsuoka ', ' Ai Kayano ', ' Yoko Hikasa ', ' Yuka Iguchi ', ' Yukari Tamura ', ' Mamiko Noto ', ' Miyuki Sawashiro ', ' Rie Kugimiya ']]","[['Science-Fiction ', 'Action & Aventure ', 'Comédie ', 'Animation ', 'Fantastique ']]",['https://images.justwatch.com/poster/261879046/s718/no-game-no-life'],[' 7.7 (14k) ']
34,['2022'],[' Vermeil in Gold '],"[[' Yuya Hirose ', ' Maaya Uchida ', ' Wakana Kuramochi ', ' Yu Okano ', ' Kaori Ishihara ', ' Sakura Nakamura ', ' Kana Hanazawa ', ' Kazuyuki Okitsu ', ' Riho Sugiyama ', ' Yurina Amami ', ' Takehito Koyasu ']]","[['Science-Fiction ', 'Fantastique ', 'Comédie Romantique ', 'Animation ', 'Comédie ']]",['https://images.justwatch.com/poster/293931829/s718/vermeil-in-gold'],[' 6.4 ']
35,['2019'],[' Kandagawa Jet Girls '],"[[' Yu Sasahara ', ' Riko Kohara ', ' Azusa Tadokoro ', ' Aya Suzaki ', ' Rumi Okubo ', ' Naomi Ozora ', ' Lynn ', ' Fairouz Ai ', ' Chika Anzai ', ' Kaori Maeda ', ' Ayaka Asai ', ' Aya Uchida ', ' Mikako Komatsu ', ' Minori Chihara ', ' Shiori Sugiura ', ' Satomi Sato ', ' Maki Kawase ', ' Hisako Kanemoto ']]","[['Action & Aventure ', 'Animation ', 'Sport & Fitness ']]",['https://images.justwatch.com/poster/242452885/s718/kandagawa-jet-girls'],[' 6.4 ']
36,['2020'],[' Crisis Jung '],"[[' Karim Tougui ', ' Pauline Moingeon Vallès ', ' Martial Le Minoux ']]","[['Action & Aventure ', 'Science-Fiction ', ' Jérémie Périn ', ' Baptiste Gaubert ']]",['https://images.justwatch.com/poster/168254529/s718/crisis-jung'],[nan]
37,['2019'],[' Kabukichou Sherlock '],"[[' Tatsumaru Tachibana ', ' Yuichi Nakamura ', ' Katsuyuki Konishi ', ' Seiichiro Yamashita ', ' Soma Saito ', ' Nao Toyama ', ' Mariko Higashiuchi ', ' Yutaka Aoyama ', ' Junichi Suwabe ']]","[['Mystère & Thriller ', 'Comédie ', 'Animation ', 'Drame ']]",['https://images.justwatch.com/poster/152677840/s718/kabukichou-sherlock'],[' 6.3 ']
38,['2020'],[' Dragon Quest : La Quête de Daï '],"[[' Yuki Kaji ', ' Mikako Komatsu ', ' Toshiyuki Toyonaga ', ' Takahiro Sakurai ', ' Saori Hayami ', ' Atsumi Tanezaki ', ' Kenichi Ogata ', ' Ai Furihata ', ' Tomokazu Seki ', ' Takehito Koyasu ', ' Tooru Nara ', ' Show Hayami ', ' Takaya Hashi ', ' Tomoaki Maeno ', ' Mitsuo Iwata ', ' Hiroshi Iwasaki ', ' Hiro Shimono ', ' Yasuhiro Mamiya ', ' Yoko Hikasa ']]","[['Action & Aventure ', 'Science-Fiction ', 'Fantastique ', 'Animation ']]",['https://images.justwatch.com/poster/240872488/s718/dragon-quest-la-quete-de-dai'],[' 8.0 (1k) ']
39,['2008'],[' Wakfu '],"[[' Thomas Guitard ', ' Geneviève Doang ', ' Nessym Guetat ', ' Fanny Bloc ', ' Adeline Chetail ', ' Patrick Béthune ', ' Dorothée Pousséo ']]","[['Action & Aventure ', 'Drame ', 'Science-Fiction ', 'Comédie ', 'Pour enfants ', 'Fantastique ', 'Animation ', 'Made in Europe ', ' Fabrice Nzinzi ']]",['https://images.justwatch.com/poster/250242540/s718/wakfu'],[' 8.1 (1k) ']
40,['2021'],"["" Mother of the Goddess' Dormitory ""]","[[' Misuzu Yamada ', ' Asaki Fukuyama ', ' Hikaru Nanjo ', ' Ayaka Nanase ', ' Chiaki Takahashi ', ' Risako Murai ', ' Yuki Yomichi ']]",[['Comédie ']],['https://images.justwatch.com/poster/250251606/s718/megami-ryo-no-ryobo-kun'],[nan]
41,['1981'],[' Lamu '],"[[' Hiroshi Kamiya ', ' Sumire Uesaka ', ' Maaya Uchida ', ' Mamoru Miyano ', ' Wataru Takagi ', ' Miyuki Sawashiro ', ' Kana Hanazawa ', ' Katsuyuki Konishi ', ' Saori Hayami ', ' Shizuka Ishigami ', ' Nana Mizuki ', ' Kenta Miyake ', ' Takahiro Sakurai ', ' Marina Inoue ', ' Rikiya Koyama ', ' Fumi Hirano ', ' Toshio Furukawa ', ' Keiko Toda ']]","[['Science-Fiction ', 'Action & Aventure ', 'Animation ', 'Comédie ', 'Drame ', 'Comédie Romantique ']]",['https://images.justwatch.com/poster/180368879/s718/lamu'],[' 7.5 (1k) ']
